 0.000000000000000e+00, 1.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
 1.000000000000000e-02, 9.515226024983851e-01, 1.826423159786311e-06,-1.506296409603582e-03, 1.506879070128271e-01,-1.507021173905704e-01,-1.510130594948601e-03, 4.776978230226710e-04,-2.386355054140440e-02,-1.505572232809964e-03,-1.506883065821378e-01, 2.393656745911675e-02,-9.754356283760742e-07,-9.168072164874528e-07, 2.386806854671650e-02,-3.791021863476858e-03,-3.786678308572685e-05,-1.507031283184525e-01, 1.509549956937460e-03,-5.373698745089219e-07,-2.386849775721397e-02, 2.393876706512014e-02,-9.181353250611133e-07,-3.774925836641506e-05, 3.791066189424330e-03, 4.778269750631790e-04, 2.386341722071554e-02,-3.791053204532528e-03, 3.816630497702849e-05,-3.798386552189535e-05,-3.791047215447903e-03, 6.022012003246148e-04,-3.954670454641525e-08
 2.000000000000000e-02, 8.177383282432953e-01, 5.930564650339200e-06,-5.311933314592088e-03, 2.655715924056377e-01,-2.656659538095936e-01,-5.338715851178319e-03, 3.459030813758107e-03,-8.624395822657760e-02,-5.306651099577214e-03,-2.655722512731566e-01, 8.653535991939001e-02,-2.115547757027903e-06,-9.337951065061221e-06, 8.631303817675452e-02,-2.811338735903725e-02,-5.641527328310340e-04,-2.656682760350427e-01, 5.334636226272325e-03,-7.375262561999272e-06,-8.631402826696000e-02, 8.656580375780197e-02,-2.515007855901468e-06,-5.613334947349864e-04, 2.811344347039041e-02, 3.457483243216016e-03, 8.624440252705610e-02,-2.811358708102005e-02, 5.655162348659350e-04,-5.627271645144087e-04,-2.811326461542816e-02, 9.160570713122035e-03,-5.220223368218786e-07
 3.000000000000000e-02, 6.297111415314974e-01, 8.088975965929446e-06,-9.621011227180022e-03, 3.205081946860286e-01,-3.207506889864682e-01,-9.704168003218687e-03, 9.837755633315272e-03,-1.631064093009650e-01,-9.608363173371397e-03,-3.205090469050814e-01, 1.637711755371717e-01,-1.032058011206718e-06,-4.290511132684952e-05, 1.634026180364405e-01,-8.341851227085008e-02,-2.522224874451930e-03,-3.207535544983975e-01, 9.697059935660293e-03,-3.706552568508766e-05,-1.634041940506856e-01, 1.638934732537576e-01,-3.420041773050911e-06,-2.501263667048834e-03, 8.341801843344225e-02, 9.832172818952305e-03, 1.631077193582575e-01,-8.341913505429026e-02, 2.523707231600825e-03,-2.503604102628089e-03,-8.341771629841274e-02, 4.262414833763901e-02,-1.691302802315836e-06
 4.000000000000000e-02, 4.278929884785902e-01, 7.559406972169804e-06,-1.242468321998156e-02, 3.102706729150531e-01,-3.106803434326245e-01,-1.258580955672297e-02, 1.814332738970787e-02,-2.249131706175215e-01,-1.240635580262641e-02,-3.102719769238876e-01, 2.260951115443781e-01, 2.174701092009720e-06,-1.142005451251924e-04, 2.256434846988566e-01,-1.641603562590559e-01,-6.648787080536727e-03,-3.106828048854230e-01, 1.257744830478317e-02,-1.028028164268592e-04,-2.256452820723768e-01, 2.263898624325620e-01,-3.771669103832306e-06,-6.567996912546495e-03, 1.641584366796322e-01, 1.813222298995584e-02, 2.249153910037669e-01,-1.641617319379099e-01, 6.647288898704568e-03,-6.569686641033173e-03,-1.641580448711128e-01, 1.196220052168483e-01,-3.053853775530566e-06
 5.000000000000000e-02, 2.497500544280725e-01, 5.112749029673180e-06,-1.246692608515534e-02, 2.489237234224652e-01,-2.494582180716720e-01,-1.269517837076814e-02, 2.510030453274065e-02,-2.479997416703529e-01,-1.244720431586782e-02,-2.489256184147626e-01, 2.497343533333448e-01, 6.133809634798620e-06,-2.152949807389158e-04, 2.492664217632229e-01,-2.494412768847388e-01,-1.269496790463990e-02,-2.494597732067347e-01, 1.268821743485108e-02,-1.989203660082914e-04,-2.492677634358874e-01, 2.502664781424486e-01,-4.248747164082006e-06,-1.248319053824688e-02, 2.494390096655431e-01, 2.508415996400115e-02, 2.480025228448375e-01,-2.494432719320288e-01, 1.268645366571279e-02,-1.248247343163252e-02,-2.494384260335759e-01, 2.502491466497729e-01,-3.633597112969594e-06
 6.000000000000000e-02, 2.497270475228081e-01, 5.722181846154126e-06,-9.491318216078027e-03, 1.594440942458540e-01,-3.139610635919586e-01,-1.918428686645864e-02, 3.019972158855730e-02,-2.473205900965970e-01,-9.472624159388689e-03,-1.594457940147206e-01, 1.033062628415855e-01, 5.816815774502271e-07,-3.631021061104942e-04, 2.013923275649165e-01,-1.600901768893641e-01,-9.934532065355108e-03,-3.139628244220847e-01, 1.917110607586052e-02,-3.422890006213944e-04,-2.013931871791237e-01, 3.966908335235385e-01, 1.303419172136479e-06,-1.897580266608328e-02, 3.140291219322286e-01, 3.018268305265983e-02, 2.473232221875013e-01,-1.600919040353504e-01, 9.926804415632276e-03,-1.897251812670145e-02,-3.140290161557451e-01, 2.502758884621217e-01,-4.243032661667770e-06
 7.000000000000001e-02, 2.497235770944587e-01, 6.239418352459343e-06,-3.563988457792626e-03, 5.456461893841465e-02,-3.475892708028134e-01,-2.476683792486919e-02, 3.535798490843457e-02,-2.465434053902238e-01,-3.548957806754363e-03,-5.456616604680038e-02, 1.303503570451286e-02,-5.445134688752962e-06,-5.807064897919809e-04, 7.665675947502604e-02,-5.523815704316231e-02,-4.252801491714297e-03,-3.475912755631968e-01, 2.474804094073215e-02,-5.631851504518774e-04,-7.665692690630556e-02, 4.869482184146847e-01, 7.329081130826379e-06,-2.467807368741545e-02, 3.477524875620674e-01, 3.534059888092910e-02, 2.465456902139843e-01,-5.523951942395804e-02, 4.246731920418672e-03,-2.467275188435573e-02,-3.477526452981369e-01, 2.502932011064908e-01,-4.759135477973471e-06
 8.000000000000000e-02, 2.497402730443761e-01, 6.627024659443259e-06, 4.935788623095339e-03,-5.538808708021965e-02,-3.471256766328407e-01,-2.821031530787922e-02, 4.055362230418406e-02,-2.456562549216872e-01, 4.945034000508984e-03, 5.538680335785552e-02, 1.332569689182952e-02,-9.469125624906108e-06,-8.490755120678659e-04,-7.722861594262105e-02, 5.479991585852881e-02, 4.034107187771394e-03,-3.471280715433943e-01, 2.818745139251154e-02,-8.416564434803320e-04, 7.722919023324967e-02, 4.866317467625872e-01, 1.135118860861369e-05,-2.837985461182333e-02, 3.473400265042232e-01, 4.053621804628139e-02, 2.456581462016425e-01, 5.479883693159629e-02,-4.038037002327979e-03,-2.837321904251162e-02,-3.473403238233055e-01, 2.503023157345395e-01,-5.144840608874504e-06
 9.000000000000001e-02, 2.497717931623062e-01, 6.889958139381577e-06, 1.515039028563534e-02,-1.596247471121829e-01,-3.127016756668469e-01,-2.846822028646295e-02, 4.576173578257055e-02,-2.446523231035654e-01, 1.515253928598151e-02, 1.596240053599197e-01, 1.039622848791867e-01,-9.793826378865639e-06,-1.147366080375522e-03,-2.014724007848397e-01, 1.592056862085965e-01, 1.413837164164269e-02,-3.127045304638975e-01, 2.844346220688878e-02,-1.153136011586807e-03, 2.014736374865462e-01, 3.959576023042530e-01, 1.167421751637095e-05,-2.902051900340682e-02, 3.128942843506411e-01, 4.574447550007896e-02, 2.446538987883009e-01, 1.592047910684841e-01,-1.413998965797995e-02,-2.901330772043769e-02,-3.128947347079876e-01, 2.503083520185621e-01,-5.405975585298303e-06
