 0.000000000000000e+00, 1.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
 1.000000000000000e-02, 9.974321267611761e-01, 1.094380654246088e-06,-4.992137048196978e-04, 4.990722320646071e-02,-4.990210134290786e-04,-4.990714598984714e-02, 2.567994008692120e-03,-1.114676173030439e-06
 2.000000000000000e-02, 9.897858266131012e-01, 3.240307944355782e-06,-1.986643744355841e-03, 9.926451879247916e-02,-1.985336771866317e-03,-9.926445788661506e-02, 1.021429417957673e-02,-3.245463413621333e-06
 3.000000000000000e-02, 9.771986672111571e-01, 5.313430108460845e-06,-4.431304167218690e-03, 1.475473679095880e-01,-4.428002248030949e-03,-1.475473599563804e-01, 2.280145370092871e-02,-5.305170675180848e-06
 4.000000000000000e-02, 9.598421622784143e-01, 6.879685989641393e-06,-7.782419988950359e-03, 1.942589374089888e-01,-7.776553017609997e-03,-1.942590293795784e-01, 4.015795874172255e-02,-6.860527615137587e-06
 5.000000000000000e-02, 9.379175679944367e-01, 7.845010980275314e-06,-1.197061425913158e-02, 2.389272844365383e-01,-1.196195680752639e-02,-2.389275232649647e-01, 6.208255300031220e-02,-7.817396877158114e-06
 6.000000000000000e-02, 9.116581475109216e-01, 8.258866126844427e-06,-1.690913502325759e-02, 2.811048838946519e-01,-1.689769962289989e-02,-2.811053162469553e-01, 8.834197348523250e-02,-8.222864608961253e-06
 7.000000000000001e-02, 8.813315861270993e-01, 8.218647317576652e-06,-2.249519385885567e-02, 3.203704714725519e-01,-2.248115121106923e-02,-3.203711405413253e-01, 1.186685348334832e-01,-8.174589342381001e-06
 8.000000000000000e-02, 8.472410277593567e-01, 7.821921887678478e-06,-2.861154507308231e-02, 3.563322938486091e-01,-2.859514809722509e-02,-3.563332378589030e-01, 1.527590931992070e-01,-7.771317959216414e-06
 9.000000000000001e-02, 8.097245561941497e-01, 7.157051289367541e-06,-3.512823305915669e-02, 3.886319842167771e-01,-3.510977833720344e-02,-3.886332323075750e-01, 1.902755647738373e-01,-7.101225664522468e-06
 1.000000000000000e-01, 7.691533666887846e-01, 6.294858960837792e-06,-4.190457783658215e-02, 4.169484987296181e-01,-4.188437778206702e-02,-4.169500700173042e-01, 2.308467542970027e-01,-6.234974498281476e-06
 1.100000000000000e-01, 7.259289320517007e-01, 5.288681150204810e-06,-4.879133996704496e-02, 4.410017956487813e-01,-4.876970747737008e-02,-4.410036997640748e-01, 2.740711889394352e-01,-5.226061785764541e-06
 1.200000000000000e-01, 6.804794332622196e-01, 4.179993569077695e-06,-5.563303880408851e-02, 4.605560765997120e-01,-5.561028192326223e-02,-4.605583133468912e-01, 3.195206877451655e-01,-4.115958556219490e-06
 1.300000000000000e-01, 6.332556657670679e-01, 3.001542801910062e-06,-6.227039984507529e-02, 4.754224922648673e-01,-6.224681877919853e-02,-4.754250515670903e-01, 3.667444552546018e-01,-2.936953633354833e-06
 1.400000000000000e-01, 5.847265784483326e-01, 1.778630941376425e-06,-6.854288931405353e-02, 4.854612693184454e-01,-6.851877517995403e-02,-4.854641319335238e-01, 4.152735425785976e-01,-1.714017412939028e-06
 1.500000000000000e-01, 5.353745605948539e-01, 5.317425013119659e-07,-7.429129687628944e-02, 4.905832418091439e-01,-7.426693162297071e-02,-4.905863798213833e-01, 4.646255604041448e-01,-4.673209698935477e-07
 1.600000000000000e-01, 5.006085569427799e-01,-3.523128678552256e-07,-7.939322822699527e-02, 4.909540209016464e-01,-7.936885054817328e-02,-4.909574040399597e-01, 4.993915640295142e-01, 4.167856937076220e-07
 1.700000000000000e-01, 5.006326632686242e-01,-3.738092095688372e-07,-8.429823800550901e-02, 4.900392405153469e-01,-8.427387336555292e-02,-4.900428673768277e-01, 4.993674577036589e-01, 4.382821163079198e-07
 1.800000000000000e-01, 5.006561734978922e-01,-3.932737046054291e-07,-8.919389880641251e-02, 4.890850038645894e-01,-8.916955917503115e-02,-4.890888742555942e-01, 4.993439474743841e-01, 4.577466163474542e-07
 1.900000000000000e-01, 5.006791119763702e-01,-4.109533311216773e-07,-9.407981211000824e-02, 4.880901463599625e-01,-9.405550601369554e-02,-4.880942599854597e-01, 4.993210089959025e-01, 4.754262451639457e-07
 2.000000000000000e-01, 5.007015416743169e-01,-4.270708877408824e-07,-9.895556683434874e-02, 4.870534859735908e-01,-9.893130054825974e-02,-4.870578424653523e-01, 4.992985792979389e-01, 4.915438061442456e-07
 2.100000000000000e-01, 5.007235386302573e-01,-4.418207625589421e-07,-1.038207403986044e-01, 4.859739997150758e-01,-1.037965187397657e-01,-4.859785986499465e-01, 4.992765823419880e-01, 5.062936856148337e-07
 2.200000000000000e-01, 5.007451776750870e-01,-4.553696883562164e-07,-1.086749007472756e-01, 4.848508690940487e-01,-1.086507275950059e-01,-4.848557100057367e-01, 4.992549432971531e-01, 5.198426159813696e-07
 2.300000000000000e-01, 5.007665257322477e-01,-4.678594748841469e-07,-1.135176084611177e-01, 4.836834696050373e-01,-1.134934870952007e-01,-4.836885519916773e-01, 4.992335952399881e-01, 5.323324076822455e-07
 2.400000000000000e-01, 5.007876395056303e-01,-4.794103597716148e-07,-1.183484186142752e-01, 4.824713407157941e-01,-1.183243519330578e-01,-4.824766640447757e-01, 4.992124814665944e-01, 5.438832984261399e-07
 2.500000000000000e-01, 5.008085654648460e-01,-4.901243330288074e-07,-1.231668822870100e-01, 4.812141528847298e-01,-1.231428729471635e-01,-4.812197165957605e-01, 4.991915555073747e-01, 5.545972778381314e-07
 2.600000000000000e-01, 5.008374202513305e-01,-5.083430994756721e-07,-1.279483618932088e-01, 4.799203056236545e-01,-1.279244197742388e-01,-4.799261357083092e-01, 4.991627006180110e-01, 5.727288635293259e-07
 2.700000000000000e-01, 5.008788433007433e-01,-5.390413718373011e-07,-1.326578281594888e-01, 4.786334447639463e-01,-1.326339885458793e-01,-4.786396394010540e-01, 4.991212776266034e-01, 6.040536431883847e-07
 2.800000000000000e-01, 5.009062710063055e-01,-5.628958560308095e-07,-1.373512920080748e-01, 4.773434728373566e-01,-1.373275650188612e-01,-4.773500280108152e-01, 4.990938499304046e-01, 6.283719282129674e-07
 2.900000000000000e-01, 5.009156959449774e-01,-5.792631072171206e-07,-1.420302416270526e-01, 4.760380877412050e-01,-1.420066382389129e-01,-4.760450069651659e-01, 4.990844250104195e-01, 6.452491670000393e-07
 3.000000000000000e-01, 5.009050700218911e-01,-5.878881797830027e-07,-1.466963158234764e-01, 4.747052688046938e-01,-1.466728457728238e-01,-4.747125539951534e-01, 4.990950509531434e-01, 6.544496176513759e-07
 3.100000000000000e-01, 5.008738677423169e-01,-5.888474941054267e-07,-1.513511455831349e-01, 4.733351074525242e-01,-1.513278167920396e-01,-4.733427571755340e-01, 4.991262532294102e-01, 6.559979824072304e-07
 3.200000000000000e-01, 5.008226201905716e-01,-5.822521034204442e-07,-1.559962528352984e-01, 4.719201819807363e-01,-1.559730717298003e-01,-4.719281926702201e-01, 4.991775007650240e-01, 6.499871731818763e-07
 3.300000000000000e-01, 5.007525390674264e-01,-5.680870885857447e-07,-1.606329916102569e-01, 4.704552874007975e-01,-1.606099637039491e-01,-4.704636549050308e-01, 4.992475818802784e-01, 6.364404507297472e-07
 3.400000000000000e-01, 5.006652495362687e-01,-5.464139087724140e-07,-1.652625172538900e-01, 4.689369587307424e-01,-1.652396471204237e-01,-4.689456779883308e-01, 4.993348714125938e-01, 6.154454280232757e-07
 3.500000000000000e-01, 5.005626146246163e-01,-5.173650676898456e-07,-1.698857720993728e-01, 4.673629941235642e-01,-1.698630633684804e-01,-4.673720590446330e-01, 4.994375063379829e-01, 5.871407903201842e-07
 3.600000000000000e-01, 5.004466261719008e-01,-4.811501396612128e-07,-1.745034807331354e-01, 4.657320602963317e-01,-1.744809360645812e-01,-4.657414636345045e-01, 4.995534948131084e-01, 5.517327751891621e-07
 3.700000000000000e-01, 5.003193405768933e-01,-4.380531707232072e-07,-1.791161501908868e-01, 4.640433979968295e-01,-1.790937712659182e-01,-4.640531312926900e-01, 4.996807804378825e-01, 5.094865735549847e-07
 3.800000000000000e-01, 5.001828420446244e-01,-3.884087327182817e-07,-1.837240725648988e-01, 4.622966175200164e-01,-1.837018601291456e-01,-4.623066712415725e-01, 4.998172790035973e-01, 4.607224042135760e-07
 3.900000000000000e-01, 5.000392209609675e-01,-3.326187193036789e-07,-1.883273289105413e-01, 4.604915654636419e-01,-1.883052827755755e-01,-4.605019290010447e-01, 4.999609001159611e-01, 4.058253805228063e-07
 4.000000000000000e-01, 4.998905598592442e-01,-2.711544275779687e-07,-1.929257938687542e-01, 4.586282430758942e-01,-1.929039129258328e-01,-4.586389047874440e-01, 5.001095612327352e-01, 3.452511460333429e-07
