 0.000000000000000e+00, 1.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
 1.000000000000000e-02, 9.515227283538932e-01, 1.731972993687154e-06,-1.506602244564396e-03, 1.506881815164880e-01,-1.507017651739528e-01,-1.510716035217006e-03, 4.778184817263311e-04,-2.386355768014465e-02,-1.505591493375987e-03,-1.506881360070048e-01, 2.393654437822700e-02,-9.883270361020003e-07,-7.343276286385838e-07, 2.386851388816100e-02,-3.791090301771740e-03,-3.784514087594148e-05,-1.507026933524353e-01, 1.510300791334915e-03,-6.014708875358627e-07,-2.386847829832109e-02, 2.393868136077807e-02,-8.360939968524637e-07,-3.776227565429730e-05, 3.791061625138940e-03, 4.783543167578110e-04, 2.386382744115387e-02,-3.791111277483842e-03, 3.826145218061935e-05,-3.814607986489437e-05,-3.791278813517589e-03, 6.022358609267547e-04,-6.633086993724255e-08
 2.000000000000000e-02, 8.177387499748852e-01, 4.998619015588878e-06,-5.312752992380531e-03, 2.655719245467411e-01,-2.656653553741457e-01,-5.338891826896345e-03, 3.459405795776806e-03,-8.624382965527029e-02,-5.306976989474945e-03,-2.655722038284571e-01, 8.653535898994412e-02,-1.944187574439522e-06,-9.311903148121962e-06, 8.631307100394769e-02,-2.811340195274141e-02,-5.642383784592450e-04,-2.656676308350586e-01, 5.336508201497974e-03,-7.618492685658148e-06,-8.631391723529198e-02, 8.656538962466226e-02,-2.734076231162141e-06,-5.613614456763068e-04, 2.811334195384716e-02, 3.458470228983649e-03, 8.624467905955717e-02,-2.811368300804004e-02, 5.657592944352865e-04,-5.629810438495513e-04,-2.811367738105654e-02, 9.160707234766995e-03,-5.756890486584905e-07
 3.000000000000000e-02, 6.297115673528949e-01, 6.335497463536835e-06,-9.622002162902772e-03, 3.205086397347139e-01,-3.207499778974848e-01,-9.704401498565308e-03, 9.838903674423173e-03,-1.631060873705284e-01,-9.609947492316613e-03,-3.205095721060285e-01, 1.637714190295012e-01,-9.787417436721291e-07,-4.267869763619571e-05, 1.634024202612454e-01,-8.341838380812805e-02,-2.522581586922344e-03,-3.207528452704964e-01, 9.699656946186356e-03,-3.743438216837619e-05,-1.634040224338101e-01, 1.638928260930862e-01,-3.907710576537865e-06,-2.501538635641581e-03, 8.341774223484545e-02, 9.834229934593701e-03, 1.631080472139857e-01,-8.341932126903012e-02, 2.524329392874008e-03,-2.504270007301622e-03,-8.341821931185835e-02, 4.262440642167339e-02,-1.786218184599009e-06
 4.000000000000000e-02, 4.278933421268708e-01, 5.480684245327914e-06,-1.242553943564842e-02, 3.102711489565944e-01,-3.106798054393369e-01,-1.258607342613732e-02, 1.814549434212067e-02,-2.249127385668353e-01,-1.240917811985073e-02,-3.102726204391097e-01, 2.260955533917643e-01, 1.697924218739891e-06,-1.133967408365676e-04, 2.256432342740429e-01,-1.641601126100916e-01,-6.649590767732826e-03,-3.106822685187252e-01, 1.258038097221665e-02,-1.032246944661728e-04,-2.256451839340579e-01, 2.263891020420287e-01,-4.314595557122986e-06,-6.569037198837811e-03, 1.641579462059679e-01, 1.813586055500176e-02, 2.249154085521718e-01,-1.641618226816644e-01, 6.648813089851953e-03,-6.571227016153411e-03,-1.641583446605225e-01, 1.196222525883573e-01,-3.156435793820987e-06
 5.000000000000000e-02, 2.497503729411456e-01, 3.431849171166897e-06,-1.246768820386810e-02, 2.489242568028807e-01,-2.494579423669429e-01,-1.269533189152466e-02, 2.510332960198962e-02,-2.479993307686258e-01,-1.245079173988061e-02,-2.489261514581649e-01, 2.497349450820856e-01, 4.753059434993087e-06,-2.136814376033926e-04, 2.492661711808155e-01,-2.494408908125622e-01,-1.269611506717878e-02,-2.494594398407247e-01, 1.269092428339608e-02,-1.991963588675108e-04,-2.492678492465242e-01, 2.502656177585587e-01,-4.706708034013518e-06,-1.248559728313210e-02, 2.494382115499523e-01, 2.508929817250993e-02, 2.480022987891615e-01,-2.494433050662336e-01, 1.268943577029119e-02,-1.248513161955369e-02,-2.494385257050139e-01, 2.502493172984055e-01,-3.518680780760855e-06
 6.000000000000000e-02, 2.497273717937959e-01, 4.043050127151143e-06,-9.492003771108950e-03, 1.594446930305095e-01,-3.139609603640977e-01,-1.918466731032932e-02, 3.020273544806669e-02,-2.473201212923130e-01,-9.475204605295778e-03,-1.594463888398008e-01, 1.033067642906533e-01,-1.565654720054460e-07,-3.613954181245970e-04, 2.013925248023926e-01,-1.600900446298445e-01,-9.934877944227411e-03,-3.139626433979716e-01, 1.917478581628388e-02,-3.426539237466764e-04,-2.013937318179393e-01, 3.966900635886317e-01, 2.004825735537133e-07,-1.897843428084626e-02, 3.140282213754152e-01, 3.018781430044869e-02, 2.473229091371417e-01,-1.600918886397584e-01, 9.928818913902300e-03,-1.897597053549978e-02,-3.140290935618001e-01, 2.502760535366422e-01,-4.127724212019818e-06
 7.000000000000001e-02, 2.497239098224794e-01, 4.561693536867840e-06,-3.564531127129057e-03, 5.456522663787031e-02,-3.475893530896822e-01,-2.476741305085502e-02, 3.536098723288299e-02,-2.465428758083023e-01,-3.550280050472492e-03,-5.456677897347462e-02, 1.303519176774046e-02,-5.610223938922170e-06,-5.793039709893047e-04, 7.665726179741381e-02,-5.523830512037496e-02,-4.252318286291912e-03,-3.475912532345209e-01, 2.475233663574496e-02,-5.632438931896105e-04,-7.665778939381301e-02, 4.869477900060425e-01, 5.651512570479730e-06,-2.468067201013917e-02, 3.477515660604202e-01, 3.534572253874971e-02, 2.465452867366843e-01,-5.523947243789851e-02, 4.247580928134521e-03,-2.467665955012306e-02,-3.477526844540140e-01, 2.502933615971804e-01,-4.643740299505213e-06
 8.000000000000000e-02, 2.497406153887271e-01, 4.950030761499344e-06, 4.935442968805673e-03,-5.538752966699792e-02,-3.471259395765833e-01,-2.821103347857053e-02, 4.055661265886915e-02,-2.456556628986679e-01, 4.945098459169323e-03, 5.538621307238756e-02, 1.332538691440772e-02,-9.350109402064648e-06,-8.482570421939800e-04,-7.722807308885805e-02, 5.479948604446398e-02, 4.035365554453177e-03,-3.471282026143184e-01, 2.819194561506323e-02,-8.411308670179460e-04, 7.722827492265381e-02, 4.866317780307812e-01, 9.388673109950521e-06,-2.838216642550296e-02, 3.473391731830546e-01, 4.054133320172864e-02, 2.456576500717998e-01, 5.479889330867964e-02,-4.038436386049192e-03,-2.837719841779936e-02,-3.473403158720255e-01, 2.503024728918755e-01,-5.029336444360363e-06
 9.000000000000001e-02, 2.497721453156317e-01, 5.213183138973176e-06, 1.515027813619711e-02,-1.596242957556736e-01,-3.127020955912994e-01,-2.846901486867589e-02, 4.576471341502594e-02,-2.446516677819127e-01, 1.515398396113214e-02, 1.596234733137323e-01, 1.039615693467437e-01,-9.788459684436507e-06,-1.147187483818509e-03,-2.014721006044795e-01, 1.592050011173585e-01, 1.414027594514016e-02,-3.127048008221287e-01, 2.844771774268506e-02,-1.151971156590284e-03, 2.014729542545365e-01, 3.959580315173605e-01, 9.824753268047187e-06,-2.902232117268511e-02, 3.128935879093023e-01, 4.574958058213956e-02, 2.446533072846208e-01, 1.592048320111683e-01,-1.414159762724017e-02,-2.901696865493535e-02,-3.128946802456471e-01, 2.503085070417261e-01,-5.290111174019452e-06
