 0.000000000000000e+00, 4.999999999999998e-01, 0.000000000000000e+00, 4.999999999999998e-01, 0.000000000000000e+00, 4.999999999999999e-01, 0.000000000000000e+00, 4.999999999999999e-01, 0.000000000000000e+00
 1.000000000000000e-02, 5.000001131060348e-01, 2.525728107563574e-10, 4.999750022793616e-01, 4.999269343976797e-03, 4.999750072779956e-01,-4.999269209016033e-03, 4.999998869028106e-01,-5.424557634678417e-11
 2.000000000000000e-02, 5.000012068069924e-01, 2.435005540084301e-09, 4.999000148890515e-01, 9.996708347281287e-03, 4.999000408816676e-01,-9.996708027156267e-03, 4.999987933004013e-01,-1.586479263931961e-09
 3.000000000000000e-02, 5.000045971213958e-01, 3.915532810309930e-09, 4.997750645158541e-01, 1.499102575249864e-02, 4.997751140168949e-01,-1.499102576372287e-02, 4.999954030716948e-01,-2.445042876497716e-09
 4.000000000000000e-02, 5.000112892636065e-01, 6.752765230669255e-09, 4.996001716957756e-01, 1.998142952528820e-02, 4.996002487042835e-01,-1.998142996158347e-02, 4.999887109381977e-01,-4.117503608902506e-09
 5.000000000000000e-02, 5.000217892626363e-01, 8.952212214585753e-09, 4.993753537526901e-01, 2.496746395780557e-02, 4.993754586707753e-01,-2.496746537981286e-02, 4.999782110245089e-01,-5.136601841787547e-09
 6.000000000000000e-02, 5.000361941441591e-01, 6.628159993082861e-09, 4.991006204859020e-01, 2.994886325250969e-02, 4.991007468125430e-01,-2.994886635980959e-02, 4.999638061533795e-01,-2.154087326913801e-09
 7.000000000000001e-02, 5.000543569974639e-01, 8.648261218269226e-09, 4.987759588808867e-01, 3.492543673309969e-02, 4.987761221557384e-01,-3.492544233194698e-02, 4.999456432592291e-01,-2.822961118337242e-09
 8.000000000000000e-02, 5.000759822942025e-01, 1.062407427657175e-08, 4.984013612885961e-01, 3.989703137689750e-02, 4.984015709485505e-01,-3.989704077977438e-02, 4.999240179160259e-01,-3.273587099311692e-09
 9.000000000000001e-02, 5.001007207276357e-01, 1.130156621759193e-08, 4.979768171189537e-01, 4.486348310283995e-02, 4.979770697042331e-01,-4.486349681253802e-02, 4.998992794335570e-01,-2.316675001140522e-09
 1.000000000000000e-01, 5.001282336124498e-01, 1.001823455790141e-08, 4.975023005214719e-01, 4.982460042216459e-02, 4.975026008669695e-01,-4.982461980040781e-02, 4.998717665707826e-01, 5.879563329258541e-10
 1.100000000000000e-01, 5.001582060969100e-01, 5.661602547890610e-09, 4.969777834836213e-01, 5.478015924010855e-02, 4.969781424442349e-01,-5.478018667203305e-02, 4.998417940949254e-01, 6.332316417750894e-09
 1.200000000000000e-01, 5.001903443889972e-01,-1.886953156227111e-09, 4.964032495356758e-01, 5.972990181354251e-02, 4.964036575626393e-01,-5.972993754521128e-02, 4.998096558015778e-01, 1.506743124365939e-08
 1.300000000000000e-01, 5.002244041544285e-01,-1.332192704067703e-08, 4.957786659829142e-01, 6.467353483245886e-02, 4.957791244790005e-01,-6.467358059612549e-02, 4.997755959847523e-01, 2.715271317510481e-08
 1.400000000000000e-01, 5.002601612089294e-01,-3.055508046578836e-08, 4.951040081307791e-01, 6.961073617898597e-02, 4.951045141121482e-01,-6.961079323285199e-02, 4.997398388655599e-01, 4.440543864558943e-08
 1.500000000000000e-01, 5.002974154804237e-01,-5.393617427684738e-08, 4.943792504207428e-01, 7.454115780505255e-02, 4.943798000561669e-01,-7.454122703566710e-02, 4.997025843986346e-01, 6.732965530942270e-08
 1.600000000000000e-01, 5.003301181739217e-01,-7.290443407997893e-08, 4.936059335702034e-01, 7.945503933906350e-02, 4.936065095043276e-01,-7.945511882709723e-02, 4.996698815702956e-01, 8.587386081393422e-08
 1.700000000000000e-01, 5.003470082495945e-01,-7.303419797405342e-08, 4.927869485632268e-01, 8.434111049664836e-02, 4.927875236905294e-01,-8.434119574003207e-02, 4.996529914946618e-01, 8.600364477528988e-08
 1.800000000000000e-01, 5.003614735874208e-01,-7.310532632726074e-08, 4.919191291082016e-01, 8.922183529382913e-02, 4.919197033252821e-01,-8.922192628400272e-02, 4.996385261568416e-01, 8.607478584748973e-08
 1.900000000000000e-01, 5.003749477809157e-01,-7.314978289069130e-08, 4.910025325091094e-01, 9.409637181513139e-02, 4.910031057218118e-01,-9.409646854251058e-02, 4.996250519633738e-01, 8.611924735141274e-08
 2.000000000000000e-01, 5.003883023800395e-01,-7.318197028233220e-08, 4.900372259915500e-01, 9.896363578538814e-02, 4.900377981218568e-01,-9.896373823951939e-02, 4.996116973642588e-01, 8.615144198031999e-08
 2.100000000000000e-01, 5.004020076823573e-01,-7.320802406646232e-08, 4.890232877564090e-01, 1.038225413513142e-01, 4.890238587385598e-01,-1.038226495210282e-01, 4.995979920619502e-01, 8.617750586054074e-08
 2.200000000000000e-01, 5.004162785654360e-01,-7.323039252771224e-08, 4.879608064526162e-01, 1.086720930008033e-01, 4.879613762284313e-01,-1.086722068743226e-01, 4.995837211788856e-01, 8.619988182273497e-08
 2.300000000000000e-01, 5.004311800226706e-01,-7.324999432012369e-08, 4.868498801277836e-01, 1.135114071225751e-01, 4.868504486431989e-01,-1.135115266875602e-01, 4.995688197216684e-01, 8.621949158793552e-08
 2.400000000000000e-01, 5.004466962348652e-01,-7.326719723976804e-08, 4.856906151355397e-01, 1.183397037346295e-01, 4.856911823384226e-01,-1.183398289782142e-01, 4.995533035094881e-01, 8.623670000318384e-08
 2.500000000000000e-01, 5.004627728564099e-01,-7.328220227170723e-08, 4.844831251867601e-01, 1.231562881898152e-01, 4.844836910256949e-01,-1.231564190986099e-01, 4.995372268879709e-01, 8.625171585285862e-08
 2.600000000000000e-01, 4.854849387655627e-01,-7.328283131019520e-08, 4.830240120128316e-01, 1.279084542717233e-01, 4.830245751648539e-01,-1.279085954634616e-01, 5.145150609788305e-01, 8.626450179183287e-08
 2.700000000000000e-01, 4.356956689584251e-01,-7.838385923664148e-08, 4.779194758528247e-01, 1.316831830918974e-01, 4.779200342660906e-01,-1.316833461185194e-01, 5.643043307755349e-01, 9.245326332285586e-08
 2.800000000000000e-01, 3.865633749902226e-01,-8.200515620726545e-08, 4.680304707373245e-01, 1.340421865345279e-01, 4.680310240445990e-01,-1.340423723755340e-01, 6.134366247587938e-01, 9.817458178351668e-08
 2.900000000000000e-01, 3.385831609354431e-01,-8.508221056163778e-08, 4.534864340834748e-01, 1.348597935098600e-01, 4.534869819303281e-01,-1.348600037357726e-01, 6.614168388634358e-01, 1.042842660142762e-07
 3.000000000000000e-01, 2.922350196208608e-01,-8.758920075346843e-08, 4.344652890033057e-01, 1.340294534269892e-01, 4.344658307942871e-01,-1.340296902682367e-01, 7.077649802534836e-01, 1.103177790229282e-07
 3.100000000000000e-01, 2.479804351779877e-01,-8.868615168633465e-08, 4.111910001377682e-01, 1.314667904445770e-01, 4.111915349314512e-01,-1.314670558130797e-01, 7.520195647865169e-01, 1.148044070919951e-07
 3.200000000000000e-01, 2.062587809404886e-01,-8.710854158822112e-08, 3.839307524300168e-01, 1.271114083883413e-01, 3.839312792844713e-01,-1.271117021436743e-01, 7.937412191135244e-01, 1.161819919298646e-07
 3.300000000000000e-01, 1.674835615355893e-01,-8.321050076753878e-08, 3.529917534523311e-01, 1.209280110961053e-01, 3.529922719300842e-01,-1.209283322113809e-01, 8.325164385984820e-01, 1.151444857655504e-07
 3.400000000000000e-01, 1.320386472276920e-01,-7.783989583454165e-08, 3.187176671835231e-01, 1.129071119170308e-01, 3.187181772800143e-01,-1.129074599146608e-01, 8.679613529753223e-01, 1.129248240749892e-07
 3.500000000000000e-01, 1.002746378239974e-01,-7.140447894765645e-08, 2.814846991035412e-01, 1.030654447943695e-01, 2.814852009681901e-01,-1.030658198917067e-01, 8.997253624356332e-01, 1.100331906422891e-07
 3.600000000000000e-01, 7.250546181264175e-02,-6.419057938834849e-08, 2.416973647750809e-01, 9.144610694343197e-02, 2.416978584289473e-01,-9.144651052187330e-02, 9.274945384887702e-01, 1.067617103611695e-07
